Brand,Model,Age,KmDriven,Transmission,Owner,FuelType,Price
Tata,Nano,97,14149,Manual,first,Petrol,347000.0
Mercedes-Benz,S-Class,229,103000,Automatic,first,Petrol,885000.0
Maruti Suzuki,Wagon-R,253,82000,Manual,first,Petrol,85000.0
Skoda,Superb,121,34000,Automatic,first,Petrol,1365000.0
Audi,Q7,109,45180,Automatic,first,Diesel,5022000.0
Maruti Suzuki,Swift,85,2000,Manual,first,Petrol,775000.0
Toyota,Innova,169,82321,Manual,first,Diesel,1005000.0000000001
BMW,3 Series,169,7000,Automatic,first,Petrol,975000.0
Mercedes-Benz,A-Class,121,27000,Automatic,first,Diesel,2300000.0
Toyota,Innova,73,31271,Manual,first,Diesel,2142000.0
Maruti Suzuki,Esteem,265,55000,Manual,third,Petrol,70000.0
Maruti Suzuki,Swift,133,24000,Manual,first,Diesel,521000.0
Toyota,Innova,193,147000,Manual,first,Diesel,750000.0
Toyota,Etios Liva,157,72351,Manual,first,Diesel,265000.0
Chevrolet,Beat,181,115000,Manual,first,Petrol,175000.0
Ford,Ikon,181,82000,Manual,second,Diesel,100000.0
Mercedes-Benz,C-Class,109,20000,Automatic,first,Diesel,3300000.0
Toyota,Etios,169,45560,Manual,first,Petrol,220000.00000000003
Toyota,Innova,97,57539,Manual,first,Diesel,1283000.0
BMW,6 Series,85,20004,Automatic,first,Diesel,6894000.0
Skoda,Rapid,157,54500,Manual,first,Diesel,409999.99999999994
Hyundai,Eon,109,27886,Manual,first,Petrol,285000.0
Honda,CRV,217,66000,Automatic,first,Petrol,370000.0
Skoda,Laura,145,72202,Automatic,first,Diesel,906000.0
Skoda,Laura,169,70000,Manual,second,Petrol,475000.0
Honda,City,121,78233,Manual,first,Diesel,660000.0
BMW,X4,217,120203,Manual,second,Diesel,350000.0
Lexus,LX,169,20575,Manual,first,Petrol,200000.0
Honda,Amaze,145,39879,Manual,first,Petrol,389000.0
Renault,Kwid,97,31056,Manual,first,Petrol,360000.0
Maruti Suzuki,Ciaz,121,50940,Automatic,first,Petrol,695000.0
Hyundai,i20,109,99362,Manual,first,Diesel,703000.0
Toyota,Innova,109,54000,Manual,first,Diesel,1650000.0
Maruti Suzuki,Ciaz,109,54268,Manual,first,Diesel,767000.0
Jaguar,XF,157,94521,Automatic,first,Diesel,2319000.0
Hyundai,Xcent,97,38932,Manual,first,Petrol,621000.0
Porsche,Cayenne,121,60395,Automatic,first,Diesel,4582000.0
Hyundai,Xcent,109,29000,Manual,first,Diesel,595000.0
Audi,A4,169,58000,Automatic,first,Diesel,1100000.0
Maruti Suzuki,Ciaz,109,60913,Manual,first,Petrol,719000.0
Toyota,Innova,169,65000,Manual,first,Diesel,640000.0
Mercedes-Benz,C-Class,121,26000,Manual,first,Diesel,2600000.0
Hyundai,i10,109,19947,Manual,first,Petrol,450000.0
Hyundai,i10,169,70816,Automatic,first,Petrol,310000.0
Maruti Suzuki,Baleno,121,54000,Manual,first,Diesel,595000.0
Maruti Suzuki,Zen-Estilo,205,138000,Manual,first,Petrol,120000.0
BMW,7 Series,133,35000,Automatic,first,Diesel,5200000.0
Audi,Q7,121,50000,Automatic,first,Diesel,4800000.0
BMW,X5,169,124652,Automatic,first,Diesel,2199000.0
Lexus,LX,145,80264,Manual,first,Petrol,430000.0
Nissan,Sunny,145,125600,Manual,first,Diesel,375000.0
Toyota,Corolla,121,49000,Manual,first,Petrol,894999.9999999999
Toyota,Etios,157,111000,Manual,first,Diesel,475000.0
Toyota,Corolla,109,33690,Manual,first,Petrol,1460000.0
Audi,A6,157,50000,Automatic,first,Diesel,1750000.0
Maruti Suzuki,Ertiga,157,38092,Manual,first,Diesel,520000.0
Hyundai,i10,97,47774,Manual,first,Petrol,604000.0
Lexus,LX,193,167000,Manual,second,Diesel,270000.0
Maruti Suzuki,Swift Dzire,73,65000,Automatic,first,Diesel,675000.0
Volkswagen,Polo,169,46000,Manual,first,Petrol,235000.0
Tata,Tiago,97,16500,Manual,first,Petrol,500000.0
Honda,City,109,39000,Manual,first,Petrol,695000.0
Honda,Amaze,85,6000,Manual,first,Petrol,670000.0
Audi,A4,121,60000,Automatic,first,Diesel,2500000.0
Volkswagen,Vento,169,97320,Automatic,first,Petrol,375000.0
Volkswagen,Vento,169,99807,Manual,first,Diesel,375000.0
Honda,City,145,46000,Manual,first,Petrol,509999.99999999994
Maruti Suzuki,Wagon-R,181,12000,Manual,first,Petrol,245000.00000000003
Skoda,Superb,241,13002,Automatic,first,Petrol,325000.0
Honda,City,133,26000,Manual,first,Diesel,550000.0
Maruti Suzuki,Wagon-R,133,68365,Manual,first,CNG,377000.0
Mercedes-Benz,M-Class,109,27833,Automatic,first,Diesel,4924000.0
Maruti Suzuki,Alto,109,51639,Manual,first,Petrol,304000.0
Hyundai,i20,121,21000,Manual,first,Petrol,490000.00000000006
Ford,Ecosport,145,90000,Manual,first,Diesel,625000.0
BMW,3 Series,121,36255,Automatic,first,Diesel,3300000.0
BMW,X5,169,58000,Automatic,second,Diesel,2700000.0
Honda,Amaze,133,48997,Manual,second,Petrol,521000.0
Ford,Ecosport,133,31130,Manual,first,Petrol,575000.0
Jaguar,XF,157,75668,Automatic,first,Diesel,1657999.9999999998
Toyota,Corolla,121,12000,Manual,first,Petrol,1100000.0
Hyundai,i10,133,90000,Manual,second,Petrol,280000.0
Mercedes-Benz,C-Class,73,17320,Automatic,first,Diesel,3799000.0
Skoda,Laura,169,85000,Manual,second,Diesel,365000.0
Ford,Endeavour,217,130000,Manual,first,Diesel,600000.0
Ford,Figo,145,60328,Manual,first,Petrol,454000.0
Honda,Amaze,121,34327,Manual,first,Petrol,540000.0
Tata,Indica,133,75000,Manual,first,Diesel,330000.0
Volvo,XC60,157,86000,Automatic,second,Diesel,1825000.0
Datsun,Go,97,12000,Manual,first,Petrol,310000.0
Hyundai,Eon,145,57759,Manual,first,Petrol,384000.0
Maruti Suzuki,Alto,109,24300,Manual,first,Petrol,244000.0
Volkswagen,Polo,169,66000,Manual,second,Petrol,360000.0
Hyundai,i10,121,75915,Manual,first,Petrol,390000.0
Nissan,Sunny,145,107000,Manual,second,Petrol,290000.0
Toyota,Corolla,205,86000,Manual,second,Petrol,350000.0
Hyundai,Verna,193,160000,Manual,second,Diesel,350000.0
Maruti Suzuki,Alto,73,3000,Manual,first,Petrol,350000.0
Hyundai,i20,121,72495,Manual,first,Diesel,700000.0
Hyundai,Verna,109,33000,Automatic,first,Diesel,869999.9999999999
Audi,Q7,133,60000,Automatic,first,Diesel,4500000.0
Tata,Indica,109,80103,Manual,first,Diesel,180000.0
Chevrolet,Spark,217,42100,Manual,first,Petrol,99000.0
Hyundai,i10,85,4500,Manual,first,Petrol,480000.0
Toyota,Fortuner,133,97000,Manual,first,Diesel,1795000.0
Mahindra,Verito,109,50000,Automatic,first,Electric,1300000.0
Hyundai,i10,97,51223,Manual,first,Petrol,566000.0
Honda,City,193,64000,Manual,first,Petrol,310000.0
Hyundai,i20,109,56911,Manual,first,Petrol,654000.0
Toyota,Innova,121,147848,Manual,first,Diesel,1320000.0
Ford,Mustang,85,21290,Automatic,first,Petrol,5680000.0
Toyota,Innova,73,14076,Automatic,first,Diesel,1939999.9999999998
Maruti Suzuki,Zen-Estilo,217,75180,Manual,first,Petrol,165000.0
Maruti Suzuki,Swift,145,92000,Manual,second,Diesel,434999.99999999994
Fiat,Avventura,121,57266,Manual,first,Diesel,650000.0
Maruti Suzuki,Zen-Estilo,217,64000,Manual,first,Petrol,111000.00000000001
Renault,Duster,145,41000,Manual,first,Diesel,550000.0
Mitsubishi,Pajero,157,45999,Manual,first,Diesel,1100000.0
Maruti Suzuki,Celerio,121,50000,Automatic,first,Petrol,390000.0
Tata,Indica,145,70000,Manual,first,Diesel,180000.0
Hyundai,i20,109,37540,Manual,first,Petrol,622000.0
Maruti Suzuki,Celerio,133,44000,Automatic,first,Petrol,430000.0
Hyundai,i10,97,22500,Manual,first,Petrol,599000.0
Hyundai,i20,97,17431,Manual,first,Petrol,600000.0
Hyundai,Verna,133,61566,Manual,first,Petrol,585000.0
Land Rover,Range Rover,133,61730,Automatic,first,Diesel,1994000.0000000002
Maruti Suzuki,Swift,193,68000,Manual,first,Petrol,290000.0
Honda,Amaze,133,29000,Manual,first,Petrol,425000.0
Toyota,Corolla,181,156210,Manual,first,Diesel,599000.0
Honda,Amaze,145,46500,Manual,first,Diesel,330000.0
Audi,A6,193,52830,Automatic,second,Diesel,808000.0
Maruti Suzuki,Wagon-R,97,39867,Manual,first,Petrol,450000.0
Honda,Mobilio,133,58972,Manual,first,Diesel,650000.0
Honda,CRV,229,66000,Automatic,second,Petrol,390000.0
Hyundai,Verna,145,52000,Manual,first,Petrol,525000.0
Hyundai,Santa Fe,133,58000,Automatic,first,Diesel,1700000.0
Hyundai,i10,157,58000,Automatic,first,Petrol,350000.0
Ford,Fusion,205,75000,Manual,second,Diesel,300000.0
Hyundai,i10,121,41008,Manual,second,Petrol,487000.0
Hyundai,Xcent,133,65000,Manual,first,Diesel,600000.0
Skoda,Superb,121,19000,Automatic,first,Diesel,1550000.0
Ford,Fiesta,205,74000,Manual,second,Petrol,160000.0
Maruti Suzuki,Baleno,97,33000,Automatic,first,Petrol,725000.0
Skoda,Laura,181,95000,Manual,second,Diesel,325000.0
Audi,Q7,133,102865,Automatic,first,Diesel,3050000.0
Hyundai,Verna,109,52378,Manual,first,Petrol,797000.0
Mercedes-Benz,C-Class,157,38000,Automatic,first,Diesel,1351000.0
Honda,Amaze,121,60334,Manual,first,Diesel,543000.0
Ford,Fiesta,181,107000,Manual,first,Petrol,260000.0
Hyundai,i20,145,445000,Manual,first,Petrol,445000.0
Maruti Suzuki,Alto,97,2196,Manual,first,Petrol,275000.0
BMW,5 Series,181,24000,Automatic,first,Petrol,875000.0
Fiat,Punto,121,44846,Manual,second,Petrol,541000.0
Maruti Suzuki,Swift Dzire,85,64035,Automatic,first,Diesel,855000.0000000001
Mahindra,XUV500,133,45600,Manual,first,Diesel,825000.0
Volvo,XC90,133,102001,Automatic,first,Diesel,2358000.0
Hyundai,i10,133,47439,Manual,first,Petrol,449000.0
Toyota,Fortuner,181,193254,Manual,first,Diesel,1299000.0
Tata,Nano,109,29000,Automatic,first,Petrol,280000.0
Renault,Lodgy,109,51681,Manual,first,Diesel,843000.0
Audi,Q7,121,50000,Automatic,first,Diesel,4750000.0
Honda,City,109,42666,Automatic,first,Petrol,894999.9999999999
Renault,Duster,145,65000,Manual,second,Diesel,550000.0
Honda,Amaze,133,18776,Manual,first,Petrol,475000.0
Honda,Amaze,109,6714,Manual,first,Petrol,475000.0
BMW,3 Series,193,40000,Automatic,second,Petrol,950000.0
Maruti Suzuki,Ritz,169,88539,Manual,first,Diesel,377000.0
Honda,City,157,65055,Manual,second,Petrol,425000.0
BMW,3 Series,133,23000,Automatic,first,Diesel,1989999.9999999998
Volkswagen,Jetta,193,60000,Manual,first,Diesel,400000.0
Maruti Suzuki,Swift Dzire,145,59350,Manual,first,Petrol,416000.0
Jaguar,XF,121,19000,Automatic,second,Diesel,3800000.0
Hyundai,Xcent,109,45560,Automatic,first,Petrol,634000.0
Toyota,Innova,193,118000,Manual,first,Diesel,450000.0
Maruti Suzuki,Eeco,109,55000,Manual,first,Petrol,375000.0
Audi,A4,157,60000,Automatic,second,Diesel,1019999.9999999999
Toyota,Innova,217,145000,Manual,first,Diesel,500000.0
Maruti Suzuki,Grand Vitara,205,46810,Manual,first,Petrol,395000.0
Volkswagen,Vento,109,62767,Manual,first,Diesel,975000.0
Hyundai,i20,85,18553,Manual,first,Petrol,793000.0
Ambassador,Classic,169,143143,Manual,first,Diesel,210000.0
Mitsubishi,Pajero,121,53497,Manual,first,Diesel,1642000.0000000002
Hyundai,Santa Fe,169,148000,Manual,second,Diesel,890000.0
Mahindra,XUV500,157,95000,Manual,first,Diesel,721000.0
Toyota,Innova,121,100000,Manual,first,Diesel,1350000.0
Mercedes-Benz,GLE,109,29000,Automatic,first,Diesel,6500000.0
Mahindra,Scorpio,133,87000,Manual,first,Diesel,740000.0
Honda,City,133,56838,Automatic,first,Petrol,515000.00000000006
Mercedes-Benz,GL-Class,145,100000,Automatic,first,Diesel,3200000.0
Honda,City,169,125000,Manual,first,Petrol,325000.0
Maruti Suzuki,Wagon-R,97,17000,Automatic,first,Petrol,395000.0
Mercedes-Benz,GLE,145,70000,Manual,second,Petrol,150000.0
Hyundai,i20,181,50000,Manual,second,Petrol,300000.0
Honda,Jazz,181,39800,Manual,first,Petrol,199000.0
Maruti Suzuki,A-Star,181,60000,Manual,first,Petrol,135000.0
BMW,3 Series,193,58000,Automatic,first,Diesel,1350000.0
Skoda,Yeti,181,110009,Manual,first,Diesel,699000.0
Nissan,Terrano,145,85000,Manual,first,Diesel,850000.0
Volkswagen,Polo,181,84000,Manual,second,Diesel,289000.0
BMW,3 Series,169,51000,Automatic,first,Diesel,1050000.0
Nissan,Sunny,145,68880,Manual,first,Petrol,397000.0
Maruti Suzuki,Alto,97,5500,Automatic,first,Petrol,425000.0
Maruti Suzuki,Ritz,109,40052,Manual,first,Petrol,617000.0
Audi,Q5,109,47293,Automatic,first,Diesel,3872000.0
Hyundai,Verna,145,79663,Manual,first,Diesel,650000.0
Honda,Amaze,145,63000,Manual,second,Diesel,425000.0
Honda,City,133,45000,Manual,first,Diesel,475000.0
Toyota,Fortuner,133,56501,Automatic,first,Diesel,1771000.0
Volkswagen,Vento,121,58000,Manual,first,Diesel,585000.0
BMW,5 Series,169,51602,Automatic,first,Diesel,1727000.0
BMW,3 Series,217,74199,Automatic,first,Diesel,925000.0
Hyundai,Creta,97,25000,Automatic,first,Petrol,1275000.0
BMW,3 Series,109,70000,Automatic,second,Diesel,2700000.0
Mercedes-Benz,C-Class,145,25000,Automatic,second,Diesel,2100000.0
Maruti Suzuki,Swift Dzire,97,22000,Manual,first,Diesel,795000.0
Maruti Suzuki,Celerio,121,47020,Manual,second,Petrol,450000.0
BMW,3 Series,97,8000,Automatic,first,Diesel,3375000.0
Audi,Q7,181,73000,Automatic,first,Diesel,1751000.0000000002
Honda,Jazz,97,36973,Manual,first,Petrol,680000.0
Tata,Nano,133,42083,Manual,first,Petrol,168000.0
Maruti Suzuki,Alto,109,61000,Manual,first,Petrol,290000.0
Maruti Suzuki,Wagon-R,133,43628,Manual,first,Petrol,316000.0
Hyundai,Xcent,133,60000,Manual,first,Diesel,390000.0
Chevrolet,Beat,181,54000,Manual,second,Petrol,195000.0
Jaguar,XF,121,27001,Automatic,first,Diesel,2652000.0
Volkswagen,Passat,181,52000,Automatic,first,Diesel,900000.0
Hyundai,i20,157,80000,Manual,first,Diesel,450000.0
Mitsubishi,Pajero,205,160000,Manual,first,Diesel,875000.0
Maruti Suzuki,Vitara-Brezza,85,3300,Automatic,first,Diesel,1150000.0
Maruti Suzuki,Alto,109,35027,Manual,first,Petrol,300000.0
Hyundai,Eon,121,26568,Manual,first,Petrol,379000.0
Maruti Suzuki,Ciaz,121,59000,Manual,first,Diesel,600000.0
Hyundai,Creta,109,51000,Manual,first,Diesel,1325000.0
Skoda,Superb,157,56400,Automatic,first,Diesel,800000.0
Volkswagen,Polo,121,80000,Manual,first,Diesel,580000.0
BMW,5 Series,157,72000,Automatic,third,Diesel,1385000.0
Toyota,Innova,145,107000,Manual,second,Diesel,1350000.0
Mercedes-Benz,E-Class,133,100000,Automatic,first,Diesel,2500000.0
Volkswagen,Polo,109,59998,Manual,first,Diesel,549000.0
Audi,Q3,145,105000,Automatic,first,Diesel,1900000.0
Hyundai,i20,169,36000,Manual,first,Petrol,250000.0
Hyundai,i10,121,24350,Manual,second,Petrol,300000.0
Tata,Tigor,85,28973,Manual,first,Diesel,664000.0
Hyundai,Eon,97,8243,Manual,first,Petrol,321000.0
Lexus,LS,193,136642,Manual,second,Petrol,155000.0
Lexus,LS,169,60000,Manual,first,Petrol,259000.0
Lexus,LX,205,100000,Manual,second,Diesel,400000.0
Honda,City,181,48689,Manual,first,Petrol,387000.0
Maruti Suzuki,Vitara-Brezza,97,45000,Manual,first,Diesel,975000.0
Audi,A4,73,38163,Automatic,first,Diesel,3290999.9999999995
Mercedes-Benz,E-Class,169,43800,Automatic,second,Diesel,1675000.0
Honda,Civic,217,92000,Manual,first,Petrol,190000.0
Hyundai,i20,97,14064,Manual,first,Petrol,659000.0
Audi,Q3,97,42366,Automatic,first,Diesel,3193000.0
Honda,City,133,76551,Manual,first,Diesel,725000.0
Hyundai,i10,205,72672,Manual,first,Petrol,190000.0
Maruti Suzuki,Swift,121,45000,Manual,first,Diesel,355000.0
BMW,X4,157,91696,Automatic,first,Diesel,925000.0
Ford,Ikon,193,66484,Manual,first,Petrol,165000.0
BMW,X1,73,15456,Automatic,first,Diesel,3664000.0
Mercedes-Benz,E-Class,169,55000,Automatic,second,Diesel,1600000.0
Maruti Suzuki,Eeco,73,21112,Manual,first,CNG,538000.0
Honda,Jazz,169,98000,Manual,first,Petrol,315000.0
Honda,Amaze,133,61297,Manual,first,Diesel,434999.99999999994
Lexus,LX,229,80000,Manual,second,Petrol,120000.0
Hyundai,i20,145,59000,Manual,second,Petrol,409999.99999999994
BMW,X5,193,150000,Automatic,first,Diesel,1875000.0
Hyundai,Creta,97,60083,Manual,first,Diesel,1378000.0
Maruti Suzuki,Swift Dzire,109,85450,Manual,first,Diesel,400000.0
Maruti Suzuki,Swift,145,88000,Manual,first,Diesel,433000.0
Hyundai,i10,121,81828,Manual,first,Diesel,543000.0
Ford,Aspire,109,18000,Manual,first,Petrol,490000.00000000006
BMW,X5,97,15000,Automatic,first,Diesel,7000000.0
Mercedes-Benz,C-Class,109,34000,Automatic,first,Diesel,2550000.0
Hyundai,i10,121,46000,Automatic,first,Petrol,509999.99999999994
Hyundai,Verna,145,48158,Manual,first,Diesel,670000.0
BMW,5 Series,145,93000,Automatic,first,Diesel,2650000.0
Nissan,Micra,145,71007,Manual,first,Diesel,390000.0
BMW,X4,181,63067,Manual,second,Petrol,270000.0
Tata,Manza,169,70259,Manual,first,Diesel,295000.0
Audi,A4,121,13000,Automatic,first,Diesel,2300000.0
Maruti Suzuki,Swift,193,140000,Manual,second,Diesel,249000.00000000003
Maruti Suzuki,Swift,121,130000,Manual,first,Diesel,450000.0
Toyota,Corolla,169,89401,Manual,first,Diesel,450000.0
Honda,Jazz,121,67000,Manual,first,Diesel,690000.0
BMW,6 Series,181,65329,Automatic,first,Petrol,2072000.0
Skoda,Fabia,181,72000,Manual,first,Petrol,221000.0
Lexus,LX,289,70000,Manual,third,Petrol,55000.00000000001
Land Rover,Range Rover,169,82000,Automatic,second,Diesel,1390000.0
Ford,Fiesta,181,85000,Manual,first,Petrol,146000.0
Hyundai,Verna,157,83000,Automatic,first,Diesel,600000.0
Renault,Kwid,109,26000,Manual,first,Petrol,300000.0
Tata,Indica,157,27000,Manual,first,Diesel,350000.0
Hyundai,i20,85,37746,Manual,first,Diesel,759000.0
BMW,X4,193,63274,Manual,second,Petrol,199000.0
Renault,Kwid,109,25000,Manual,first,Petrol,380000.0
Mahindra,Xylo,145,197000,Manual,first,Diesel,400000.0
Hyundai,Eon,145,45010,Manual,second,Petrol,295000.0
Honda,Amaze,145,75348,Manual,first,Diesel,375000.0
Volkswagen,Polo,181,90110,Manual,first,Diesel,250000.0
Honda,City,169,102013,Manual,first,Petrol,375000.0
Toyota,Fortuner,121,36000,Automatic,first,Diesel,2200000.0
Honda,Amaze,97,37578,Manual,first,Petrol,614000.0
BMW,1 Series,121,46001,Automatic,first,Diesel,1600000.0
Maruti Suzuki,Celerio,133,46559,Automatic,first,Petrol,375000.0
Toyota,Innova,121,48000,Manual,first,Diesel,1175000.0
Jaguar,XF,145,46000,Automatic,second,Diesel,2400000.0
Honda,WRV,97,15000,Manual,first,Petrol,890000.0
BMW,X1,157,85000,Automatic,third,Diesel,1000000.0
Skoda,Rapid,133,32000,Automatic,first,Petrol,555000.0
Volkswagen,Vento,157,60818,Manual,first,Petrol,359000.0
Ford,Ecosport,73,35188,Manual,first,Diesel,1113000.0
Mahindra,XUV500,157,110000,Manual,first,Diesel,720000.0
Ambassador,Classic,133,61000,Manual,first,Diesel,298000.0
Lexus,LS,181,75000,Manual,second,Petrol,170000.0
Mercedes-Benz,GL-Class,121,55000,Automatic,first,Diesel,5200000.0
Maruti Suzuki,Alto,265,69966,Manual,first,Petrol,95000.0
Honda,City,109,42000,Manual,first,Petrol,925000.0
Hyundai,Santa Fe,133,48000,Automatic,first,Diesel,1625000.0
Mercedes-Benz,A-Class,121,35000,Automatic,first,Diesel,2099000.0
Toyota,Innova,241,128000,Manual,second,Diesel,425000.0
BMW,3 Series,205,78000,Automatic,second,Diesel,720000.0
Maruti Suzuki,Swift,169,53080,Manual,first,Petrol,440000.00000000006
Volkswagen,Vento,169,66000,Manual,second,Petrol,425000.0
Maruti Suzuki,Ertiga,157,25000,Manual,first,Petrol,535000.0
Hyundai,i10,109,36139,Automatic,second,Petrol,630000.0
Hyundai,Creta,97,44000,Manual,first,Diesel,1250000.0
Audi,A6,205,50000,Automatic,second,Diesel,750000.0
Mahindra,XUV500,109,81177,Manual,first,Diesel,1125000.0
Ford,Ecosport,109,26000,Automatic,first,Petrol,765000.0
Hyundai,Xcent,109,100000,Manual,first,Diesel,450000.0
Volkswagen,Vento,133,75000,Automatic,first,Diesel,750000.0
Mercedes-Benz,S-Class,253,119859,Automatic,first,Petrol,710000.0
Hyundai,i10,181,55980,Manual,first,Petrol,225000.0
Audi,A4,121,30000,Automatic,first,Diesel,2700000.0
Hyundai,i20,157,49700,Manual,second,Diesel,418000.0
Hyundai,Verna,145,79000,Manual,first,Diesel,650000.0
Honda,City,181,65100,Manual,first,Petrol,315000.0
Maruti Suzuki,Ertiga,109,54161,Manual,first,Diesel,764000.0
Maruti Suzuki,Alto,169,28619,Manual,first,Petrol,240000.0
Maruti Suzuki,Wagon-R,109,9000,Automatic,first,Petrol,425000.0
Hyundai,Verna,109,42876,Automatic,first,Diesel,931000.0
Maruti Suzuki,Alto,169,64000,Manual,first,Petrol,239000.0
Volkswagen,Vento,85,20488,Manual,second,Petrol,764000.0
Maruti Suzuki,Baleno,109,21000,Manual,first,Petrol,621000.0
Land Rover,Range Rover,157,119203,Automatic,first,Diesel,1650000.0
Honda,CRV,169,55987,Automatic,first,Petrol,822000.0000000001
Toyota,Fortuner,97,72668,Manual,first,Diesel,2885000.0
Honda,City,121,32000,Automatic,first,Petrol,850000.0
Mercedes-Benz,SLK-Class,133,3000,Automatic,second,Petrol,9000000.0
Honda,City,121,10400,Manual,first,Petrol,651000.0
Maruti Suzuki,Swift,145,35000,Manual,first,Diesel,465000.00000000006
Toyota,Corolla,145,55101,Automatic,first,Petrol,840000.0
Toyota,Etios,133,57464,Manual,first,Diesel,575000.0
Maruti Suzuki,Wagon-R,229,110000,Manual,first,Petrol,111000.00000000001
Fiat,Punto,97,17941,Manual,first,Petrol,393000.0
Mercedes-Benz,E-Class,133,72000,Automatic,first,Petrol,1725000.0
Jaguar,XF,157,16000,Automatic,first,Diesel,3200000.0
Hyundai,i20,169,62020,Manual,first,Petrol,345000.0
Land Rover,Range Rover,133,85000,Automatic,second,Diesel,2300000.0
Hyundai,i20,85,14223,Manual,first,Petrol,732000.0
Honda,Amaze,133,41210,Manual,first,Petrol,440000.00000000006
Mercedes-Benz,M-Class,121,20000,Automatic,first,Diesel,4735000.0
Maruti Suzuki,Alto,109,18043,Manual,first,Petrol,412000.0
Toyota,Innova,109,80000,Automatic,first,Diesel,1950000.0
Hyundai,i10,109,21000,Automatic,first,Petrol,620000.0
BMW,X3,109,49000,Automatic,first,Diesel,4500000.0
Maruti Suzuki,1000,325,104000,Manual,second,Petrol,85000.0
Hyundai,i20,181,95000,Manual,second,Petrol,280000.0
Hyundai,i10,121,32000,Automatic,first,Petrol,480000.0
Hyundai,Santro,265,80000,Manual,second,Petrol,90000.0
Ford,Fiesta,133,122800,Manual,first,Diesel,565000.0
Mercedes-Benz,E-Class,169,78000,Manual,second,Diesel,1450000.0
Maruti Suzuki,Swift Dzire,121,69000,Manual,first,Diesel,590000.0
Toyota,Etios,121,65000,Manual,second,Diesel,500000.0
Hyundai,Xcent,121,23000,Manual,first,Petrol,490000.00000000006
Honda,Civic,193,70000,Manual,first,Petrol,425000.0
Toyota,Innova,133,250000,Manual,first,Diesel,1090000.0
Mercedes-Benz,GLE,157,56000,Manual,first,Petrol,245000.00000000003
Maruti Suzuki,Alto,145,30000,Manual,first,Petrol,250000.0
Mercedes-Benz,SL-Class,181,35000,Automatic,first,Petrol,2950000.0
Ford,Ecosport,145,92250,Manual,second,Diesel,575000.0
Hyundai,Xcent,85,40000,Manual,first,Petrol,500000.0
Skoda,Rapid,133,96848,Automatic,first,Petrol,462000.0
Audi,Q3,109,42000,Automatic,first,Diesel,2350000.0
Mahindra,XUV500,145,55886,Manual,first,Diesel,725000.0
Hyundai,Verna,73,12336,Manual,first,Petrol,1188000.0
Hyundai,Verna,193,60000,Manual,third,Petrol,225000.0
Lexus,LX,265,83000,Manual,second,Petrol,85000.0
Nissan,Micra,85,24000,Manual,first,Petrol,400000.0
Honda,Brio,109,32198,Automatic,first,Petrol,509999.99999999994
Toyota,Innova,133,92247,Manual,first,Diesel,1250000.0
Volkswagen,Vento,169,121311,Manual,first,Diesel,290000.0
Mahindra,XUV500,109,66296,Manual,first,Diesel,1596000.0
Hyundai,Xcent,121,41000,Automatic,first,Petrol,545000.0
BMW,X4,97,38681,Manual,first,Diesel,2386000.0
Chevrolet,Spark,205,43761,Manual,first,Petrol,175000.0
Maruti Suzuki,Ertiga,97,17400,Manual,first,Diesel,975000.0
Honda,Amaze,145,61510,Manual,first,Diesel,475000.0
Honda,City,133,60000,Manual,first,Petrol,625000.0
Mini,Cooper Countryman,133,35165,Automatic,second,Diesel,2200000.0
Toyota,Corolla,109,41617,Automatic,first,Petrol,1414000.0
Lexus,LX,241,45000,Manual,first,Petrol,95000.0
Skoda,Superb,133,65000,Automatic,first,Petrol,1195000.0
Maruti Suzuki,Wagon-R,169,68000,Manual,first,Petrol,250000.0
Hyundai,i10,145,49000,Manual,first,Petrol,275000.0
Tata,Tiago,73,16698,Manual,first,Petrol,585000.0
Maruti Suzuki,Baleno,109,30965,Manual,first,Petrol,625000.0
Volkswagen,Vento,133,56058,Manual,first,Petrol,495000.0
Hyundai,i10,97,15356,Manual,first,Petrol,475000.0
Ford,Figo,145,54000,Manual,first,Diesel,254999.99999999997
Honda,Civic,169,47000,Automatic,second,Petrol,450000.0
Maruti Suzuki,Alto,121,21652,Manual,first,Petrol,301000.0
Land Rover,Range Rover Evoque,109,52000,Automatic,first,Diesel,4200000.0
Audi,A6,181,35010,Automatic,first,Diesel,1150000.0
Mercedes-Benz,E-Class,229,76662,Automatic,first,Diesel,1099000.0
Honda,City,193,89000,Automatic,first,Petrol,371000.0
Honda,CRV,229,80000,Automatic,third,Petrol,200000.0
Maruti Suzuki,Ciaz,85,39023,Manual,first,Diesel,948000.0
Maruti Suzuki,Wagon-R,253,62000,Manual,second,Petrol,125000.0
Hyundai,Creta,121,78046,Manual,first,Diesel,1090000.0
Maruti Suzuki,Ciaz,121,34400,Manual,first,Diesel,550000.0
Hyundai,Eon,109,64624,Manual,first,Petrol,371000.0
Maruti Suzuki,Ertiga,133,69192,Manual,first,Petrol,625000.0
Volkswagen,Vento,157,55000,Manual,first,Diesel,490000.00000000006
Honda,City,241,81000,Manual,second,Petrol,110000.00000000001
Volkswagen,Polo,109,36733,Manual,first,Petrol,472000.0
Maruti Suzuki,Alto,97,24310,Manual,first,CNG,370000.0
Mercedes-Benz,A-Class,109,43022,Automatic,first,Diesel,2485000.0
Hyundai,Santa Fe,145,74000,Manual,first,Diesel,1225000.0
